"species","X","Y"
"Eucalyptus camaldulensis",145.3719,-37.6999
"Eucalyptus camaldulensis",145.09278,-37.59056
"Eucalyptus camaldulensis",141.14289,-34.09306
"Eucalyptus camaldulensis",145.1919,-36.11638
"Eucalyptus camaldulensis",145.99444,-36.49833
"Eucalyptus camaldulensis",145.36139,-36.50722
"Eucalyptus camaldulensis",145.05583,-37.615
"Eucalyptus camaldulensis",143.34944,-37.18541
"Eucalyptus camaldulensis",146.75512,-36.28935
"Eucalyptus camaldulensis",143.51806,-37.115
"Eucalyptus camaldulensis",145.01042,-37.79159
"Eucalyptus camaldulensis",145.42353,-36.55612
"Eucalyptus camaldulensis",145.08472,-36.09833
"Eucalyptus camaldulensis",144.96639,-37.73167
"Eucalyptus camaldulensis",144.86352,-37.56357
"Eucalyptus camaldulensis",142.50694,-36.91444
"Eucalyptus camaldulensis",142.37806,-37.03861
"Eucalyptus camaldulensis",142.38167,-36.9744
"Eucalyptus camaldulensis",141.707,-37.2974
"Eucalyptus camaldulensis",146.29361,-36.22806
"Eucalyptus camaldulensis",144.99583,-35.93028
"Eucalyptus camaldulensis",143.02322,-37.31201
"Eucalyptus camaldulensis",145.67803,-36.69997
"Eucalyptus camaldulensis",144.18265,-35.67888
"Eucalyptus camaldulensis",144.18167,-35.70472
"Eucalyptus camaldulensis",142.41533,-34.60854
"Eucalyptus camaldulensis",143.22884,-37.38323
"Eucalyptus camaldulensis",144.28251,-35.75787
"Eucalyptus camaldulensis",145.31084,-36.95295
"Eucalyptus camaldulensis",146.57806,-38.2542
"Eucalyptus camaldulensis",144.94875,-37.58267
"Eucalyptus camaldulensis",142.35472,-34.44861
"Eucalyptus camaldulensis",141.7995,-37.568
"Eucalyptus camaldulensis",144.85417,-37.65
"Eucalyptus camaldulensis",141.9293,-37.4664
"Eucalyptus camaldulensis",143.44171,-37.72106
"Eucalyptus camaldulensis",145.71249,-36.37847
"Eucalyptus camaldulensis",141.04568,-36.71293
"Eucalyptus camaldulensis",142.19892,-37.53581
"Eucalyptus camaldulensis",144.98444,-37.6175
"Eucalyptus camaldulensis",141.2861,-34.11212
"Eucalyptus camaldulensis",145.13306,-37.63417
"Eucalyptus camaldulensis",145.09778,-37.66194
"Eucalyptus camaldulensis",143.39722,-36.70583
"Eucalyptus camaldulensis",144.13659,-38.01449
"Eucalyptus camaldulensis",144.04667,-36.66167
"Eucalyptus camaldulensis",145.0071,-35.95089
"Eucalyptus camaldulensis",142.35689,-34.75391
"Eucalyptus camaldulensis",144.87692,-37.56144
"Eucalyptus camaldulensis",145.50778,-36.12833
"Eucalyptus camaldulensis",144.24389,-38.01707
"Eucalyptus camaldulensis",142.49903,-37.77525
"Eucalyptus camaldulensis",141.24087,-37.10253
"Eucalyptus camaldulensis",141.55917,-37.50139
"Eucalyptus camaldulensis",141.76833,-37.13611
"Eucalyptus camaldulensis",142.36882,-34.72061
"Eucalyptus camaldulensis",142.39111,-35.74583
"Eucalyptus camaldulensis",141.22732,-34.10399
"Eucalyptus camaldulensis",141.30616,-36.46763
"Eucalyptus camaldulensis",145.77156,-36.64733
"Eucalyptus camaldulensis",144.80333,-37.60889
"Eucalyptus camaldulensis",143.44944,-37.74833
"Eucalyptus camaldulensis",143.26806,-36.865
"Eucalyptus camaldulensis",145.09528,-36.7451
"Eucalyptus camaldulensis",142.24791,-37.81418
"Eucalyptus camaldulensis",144.87712,-37.62924
"Eucalyptus camaldulensis",145.68389,-37.13417
"Eucalyptus camaldulensis",145.1797,-35.8653
"Eucalyptus camaldulensis",142.8331,-37.9892
"Eucalyptus camaldulensis",143.05627,-37.19589
"Eucalyptus camaldulensis",145.77318,-36.68655
"Eucalyptus camaldulensis",142.24111,-34.20694
"Eucalyptus camaldulensis",143.3848,-37.73332
"Eucalyptus camaldulensis",144.18741,-36.23843
"Eucalyptus camaldulensis",145.03472,-35.84833
"Eucalyptus camaldulensis",146.28306,-36.0775
"Eucalyptus camaldulensis",144.21528,-35.69139
"Eucalyptus camaldulensis",142.14393,-37.79028
"Eucalyptus camaldulensis",142.86806,-37.48306
"Eucalyptus camaldulensis",143.33661,-34.9253
"Eucalyptus camaldulensis",144.92433,-37.55958
"Eucalyptus camaldulensis",144.94833,-37.58778
"Eucalyptus camaldulensis",143.42992,-37.72952
"Eucalyptus camaldulensis",142.39889,-36.47
"Eucalyptus camaldulensis",144.23944,-36.7375
"Eucalyptus camaldulensis",143.8325,-36.05528
"Eucalyptus camaldulensis",142.69602,-37.23916
"Eucalyptus camaldulensis",141.82167,-36.35278
"Eucalyptus camaldulensis",144.85056,-37.64722
"Eucalyptus camaldulensis",145.65964,-36.71309
"Eucalyptus camaldulensis",143.71045,-37.86692
"Eucalyptus camaldulensis",145.67146,-36.69994
"Eucalyptus camaldulensis",143.47416,-36.94277
"Eucalyptus camaldulensis",141.14271,-34.09148
"Eucalyptus camaldulensis",141.7189,-37.283
"Eucalyptus camaldulensis",141.18333,-37.66667
"Eucalyptus camaldulensis",144.4475,-37.73722
"Eucalyptus camaldulensis",142.13472,-37.33583
"Eucalyptus camaldulensis",141.594,-37.1938
"Eucalyptus camaldulensis",141.96325,-37.62909
"Eucalyptus camaldulensis",143.31158,-36.99018
"Eucalyptus camaldulensis",143.50103,-37.39973
"Eucalyptus camaldulensis",141.99547,-36.56673
"Eucalyptus camaldulensis",144.94804,-37.58044
"Eucalyptus camaldulensis",144.93361,-37.71806
"Eucalyptus camaldulensis",141.8432,-37.5752
"Eucalyptus camaldulensis",142.61667,-17.5
"Eucalyptus camaldulensis",142.03333,-16.55
"Eucalyptus camaldulensis",140.7947,-20.8164
"Eucalyptus camaldulensis",132.0889,-14.7136
"Eucalyptus camaldulensis",144.766667,-37.666667
"Eucalyptus camaldulensis",147.04732,-38.11145
"Eucalyptus camaldulensis",145.0925,-37.80972
"Eucalyptus camaldulensis",141.37893,-37.09974
"Eucalyptus camaldulensis",142.88684,-36.5018
"Eucalyptus camaldulensis",144.72182,-37.54529
"Eucalyptus camaldulensis",145.18722,-38.0737
"Eucalyptus camaldulensis",143.30296,-36.93074
"Eucalyptus camaldulensis",145.13528,-37.96861
"Eucalyptus camaldulensis",143.5122,-36.0619
"Eucalyptus camaldulensis",141.55236,-36.74304
"Eucalyptus camaldulensis",144.94694,-37.69583
"Eucalyptus camaldulensis",145.61349,-36.41178
"Eucalyptus camaldulensis",144.27839,-36.96566
"Eucalyptus camaldulensis",143.87916,-37.95313
"Eucalyptus camaldulensis",145.2728,-36.94822
"Eucalyptus camaldulensis",142.43361,-34.62417
"Eucalyptus camaldulensis",145.78472,-36.24
"Eucalyptus camaldulensis",144.96306,-37.5188
"Eucalyptus camaldulensis",143.29625,-37.83019
"Eucalyptus camaldulensis",145.355,-36.33111
"Eucalyptus camaldulensis",144.57532,-37.00002
"Eucalyptus camaldulensis",145.63177,-36.79081
"Eucalyptus camaldulensis",145.77963,-36.66456
"Eucalyptus camaldulensis",145.3,-38.06
"Eucalyptus camaldulensis",142.5724,-37.1478
"Eucalyptus camaldulensis",146.28657,-36.17433
"Eucalyptus camaldulensis",145.3225,-36.90884
"Eucalyptus camaldulensis",144.88278,-37.65944
"Eucalyptus camaldulensis",141.41544,-37.33432
"Eucalyptus camaldulensis",144.85139,-37.64861
"Eucalyptus camaldulensis",144.9489,-37.57883
"Eucalyptus camaldulensis",141.33306,-37.49639
"Eucalyptus camaldulensis",144.71015,-37.65133
"Eucalyptus camaldulensis",142.4598,-34.62694
"Eucalyptus camaldulensis",144.75219,-37.55347
"Eucalyptus camaldulensis",141.7313,-37.5946
"Eucalyptus camaldulensis",145.23806,-36.46333
"Eucalyptus camaldulensis",144.21861,-35.75611
"Eucalyptus camaldulensis",141.16667,-37.41667
"Eucalyptus camaldulensis",144.17834,-38.00757
"Eucalyptus camaldulensis",141.97667,-35.67028
"Eucalyptus camaldulensis",145.64468,-36.78324
"Eucalyptus camaldulensis",142.0577,-37.5635
"Eucalyptus camaldulensis",143.32991,-34.8833
"Eucalyptus camaldulensis",145.236,-36.154
"Eucalyptus camaldulensis",142.02676,-34.12448
"Eucalyptus camaldulensis",142.36905,-34.66441
"Eucalyptus camaldulensis",141.64693,-36.72817
"Eucalyptus camaldulensis",142.10169,-37.49791
"Eucalyptus camaldulensis",145.11357,-36.71075
"Eucalyptus camaldulensis",146.2729,-36.17272
"Eucalyptus camaldulensis",142.4565,-34.77354
"Eucalyptus camaldulensis",142.1886,-37.188
"Eucalyptus camaldulensis",144.08917,-37.85472
"Eucalyptus camaldulensis",144.88859,-36.959
"Eucalyptus camaldulensis",142.36488,-37.70117
"Eucalyptus camaldulensis",144.93278,-37.71583
"Eucalyptus camaldulensis",144.98139,-37.65944
"Eucalyptus camaldulensis",144.97917,-37.75444
"Eucalyptus camaldulensis",145.07143,-37.67852
"Eucalyptus camaldulensis",143.56202,-35.32509
"Eucalyptus camaldulensis",144.13643,-38.01436
"Eucalyptus camaldulensis",141.28333,-37.01667
"Eucalyptus camaldulensis",141.36352,-36.85784
"Eucalyptus camaldulensis",145.57777,-37.15251
"Eucalyptus camaldulensis",145.22459,-38.05142
"Eucalyptus camaldulensis",144.86111,-36.36722
"Eucalyptus camaldulensis",146.75785,-36.28942
"Eucalyptus camaldulensis",146.75755,-36.28946
"Eucalyptus camaldulensis",145.0665,-35.93873
"Eucalyptus camaldulensis",141.37143,-36.31242
"Eucalyptus camaldulensis",142.54165,-37.68389
"Eucalyptus camaldulensis",145.24541,-36.25487
"Eucalyptus camaldulensis",142.06743,-34.14347
"Eucalyptus camaldulensis",144.22111,-35.80722
"Eucalyptus camaldulensis",145.6519,-36.70285
"Eucalyptus camaldulensis",144.0464,-37.1505
"Eucalyptus camaldulensis",146.77778,-37.98583
"Eucalyptus camaldulensis",142.3774,-34.65795
"Eucalyptus camaldulensis",141.28561,-34.11117
"Eucalyptus camaldulensis",141.19046,-36.51009
"Eucalyptus camaldulensis",141.47392,-36.73733
"Eucalyptus camaldulensis",141.06431,-37.37451
"Eucalyptus camaldulensis",145.3489,-36.56371
"Eucalyptus camaldulensis",142.53333,-36.98333
"Eucalyptus camaldulensis",144.9408,-37.6183
"Eucalyptus camaldulensis",145.0689,-37.73144
"Eucalyptus camaldulensis",140.88046,-33.96638
"Eucalyptus camaldulensis",145.25554,-35.82872
"Eucalyptus camaldulensis",145.08278,-37.67417
"Eucalyptus camaldulensis",144.29361,-36.97139
"Eucalyptus camaldulensis",141.08333,-38.03333
"Eucalyptus camaldulensis",141.6111,-37.2686
"Eucalyptus camaldulensis",146.17834,-36.6589
"Eucalyptus camaldulensis",142.31396,-37.57103
"Eucalyptus camaldulensis",145.7743,-36.6724
"Eucalyptus camaldulensis",143.9253,-35.704
"Eucalyptus camaldulensis",144.98275,-37.55827
"Eucalyptus camaldulensis",144.56667,-37.95861
"Eucalyptus camaldulensis",143.86493,-38.35237
"Eucalyptus camaldulensis",144.2275,-35.80321
"Eucalyptus camaldulensis",144.9915,-37.7824
"Eucalyptus camaldulensis",144.3195,-35.81644
"Eucalyptus camaldulensis",144.21326,-35.71912
"Eucalyptus camaldulensis",145.08472,-37.65944
"Eucalyptus camaldulensis",144.89875,-37.59645
"Eucalyptus camaldulensis",142.78911,-37.37076
"Eucalyptus camaldulensis",141.37324,-37.02797
"Eucalyptus camaldulensis",144.94912,-37.58282
"Eucalyptus camaldulensis",143.73386,-37.58223
"Eucalyptus camaldulensis",145.75199,-36.66937
"Eucalyptus camaldulensis",145.59138,-36.90547
"Eucalyptus camaldulensis",141.9542,-37.5226
"Eucalyptus camaldulensis",145.08528,-37.74917
"Eucalyptus camaldulensis",141.20461,-36.98192
"Eucalyptus camaldulensis",145.09528,-37.75139
"Eucalyptus camaldulensis",143.7325,-35.60611
"Eucalyptus camaldulensis",144.86083,-36.305
"Eucalyptus camaldulensis",145.22056,-36.68722
"Eucalyptus camaldulensis",145.04417,-36.78722
"Eucalyptus camaldulensis",145.55999,-37.16084
"Eucalyptus camaldulensis",142.18481,-37.75588
"Eucalyptus camaldulensis",145.47944,-35.86278
"Eucalyptus camaldulensis",144.95103,-37.58454
"Eucalyptus camaldulensis",146.27204,-36.17274
"Eucalyptus camaldulensis",143.35519,-37.73093
"Eucalyptus camaldulensis",145.01077,-37.79073
"Eucalyptus camaldulensis",143.19073,-37.38865
"Eucalyptus camaldulensis",146.257,-36.20586
"Eucalyptus camaldulensis",145.57761,-36.47719
"Eucalyptus camaldulensis",144.07847,-38.09034
"Eucalyptus camaldulensis",143.50256,-37.28485
"Eucalyptus camaldulensis",144.26894,-38.24114
"Eucalyptus camaldulensis",141.5075,-37.3704
"Eucalyptus camaldulensis",145.25913,-36.25292
"Eucalyptus camaldulensis",143.4045,-37.70986
"Eucalyptus camaldulensis",145.07944,-37.62917
"Eucalyptus camaldulensis",144.71009,-37.65145
"Eucalyptus camaldulensis",144.74306,-37.60139
"Eucalyptus camaldulensis",146.15306,-36.44472
"Eucalyptus camaldulensis",143.50964,-37.28164
"Eucalyptus camaldulensis",144.74583,-37.60667
"Eucalyptus camaldulensis",143.87522,-37.04303
"Eucalyptus camaldulensis",142.27839,-37.61453
"Eucalyptus camaldulensis",141.8486,-37.1522
"Eucalyptus camaldulensis",142.47917,-34.78861
"Eucalyptus camaldulensis",145.23,-38.01556
"Eucalyptus camaldulensis",144.30837,-36.69661
"Eucalyptus camaldulensis",143.78416,-37.6127
"Eucalyptus camaldulensis",145.14444,-38.01222
"Eucalyptus camaldulensis",142.15264,-37.38101
"Eucalyptus camaldulensis",144.76241,-37.75988
"Eucalyptus camaldulensis",145.49581,-36.86081
"Eucalyptus camaldulensis",141.28333,-36.95
"Eucalyptus camaldulensis",146.4101,-36.5402
"Eucalyptus camaldulensis",144.28917,-37.03722
"Eucalyptus camaldulensis",141.31389,-37.67889
"Eucalyptus camaldulensis",141.08194,-37.22056
"Eucalyptus camaldulensis",144.20583,-35.75806
"Eucalyptus camaldulensis",145.03667,-37.63417
"Eucalyptus camaldulensis",144.99028,-37.61306
"Eucalyptus camaldulensis",145.15556,-36.92639
"Eucalyptus camaldulensis",145.55819,-37.16093
"Eucalyptus camaldulensis",146.75847,-36.28939
"Eucalyptus camaldulensis",143.98111,-37.93833
"Eucalyptus camaldulensis",143.38343,-37.7345
"Eucalyptus camaldulensis",141.93945,-37.67057
"Eucalyptus camaldulensis",145.16201,-36.21064
"Eucalyptus camaldulensis",144.25528,-36.9775
"Eucalyptus camaldulensis",141.59729,-37.02023
"Eucalyptus camaldulensis",145.66879,-36.79851
"Eucalyptus camaldulensis",146.19861,-36.22056
"Eucalyptus camaldulensis",144.28306,-36.96528
"Eucalyptus camaldulensis",145.56933,-37.1546
"Eucalyptus camaldulensis",142.03528,-37.51361
"Eucalyptus camaldulensis",143.56356,-37.67915
"Eucalyptus camaldulensis",142.348,-37.4751
"Eucalyptus camaldulensis",144.08106,-38.26197
"Eucalyptus camaldulensis",144.86889,-37.70111
"Eucalyptus camaldulensis",142.61329,-37.78825
"Eucalyptus camaldulensis",145.57302,-36.37757
"Eucalyptus camaldulensis",145.01166,-35.93101
"Eucalyptus camaldulensis",144.98028,-37.75167
"Eucalyptus camaldulensis",141.13778,-34.12
"Eucalyptus camaldulensis",141.36107,-34.13198
"Eucalyptus camaldulensis",144.15168,-35.65069
"Eucalyptus camaldulensis",143.85278,-37.06861
"Eucalyptus camaldulensis",145.75272,-36.62745
"Eucalyptus camaldulensis",144.98932,-37.55981
"Eucalyptus camaldulensis",142.45033,-37.55242
"Eucalyptus camaldulensis",145.32278,-36.14917
"Eucalyptus camaldulensis",143.75139,-36.09
"Eucalyptus camaldulensis",144.85,-37.64167
"Eucalyptus camaldulensis",145.44711,-36.55611
"Eucalyptus camaldulensis",144.14444,-35.6575
"Eucalyptus camaldulensis",144.13597,-38.01421
"Eucalyptus camaldulensis",144.79548,-37.70341
"Eucalyptus camaldulensis",144.10139,-37.065
"Eucalyptus camaldulensis",144.98765,-37.55992
"Eucalyptus camaldulensis",144.96806,-37.58722
"Eucalyptus camaldulensis",144.27639,-36.19833
"Eucalyptus camaldulensis",145.06889,-37.70833
"Eucalyptus camaldulensis",142.16467,-37.80013
"Eucalyptus camaldulensis",145.31372,-36.84447
"Eucalyptus camaldulensis",140.98724,-37.55911
"Eucalyptus camaldulensis",141.77382,-37.00847
"Eucalyptus camaldulensis",143.30778,-36.9152
"Eucalyptus camaldulensis",145.63356,-36.45691
"Eucalyptus camaldulensis",141.22669,-36.95635
"Eucalyptus camaldulensis",145.09222,-37.61722
"Eucalyptus camaldulensis",142.4771,-34.71767
"Eucalyptus camaldulensis",145.51806,-36.59
"Eucalyptus camaldulensis",142.20967,-37.13796
"Eucalyptus camaldulensis",144.93719,-36.8406
"Eucalyptus camaldulensis",141.33348,-34.13497
"Eucalyptus camaldulensis",143.43026,-37.72847
"Eucalyptus camaldulensis",141.11667,-37.41667
"Eucalyptus camaldulensis",142.37282,-34.65297
"Eucalyptus camaldulensis",143.43361,-37.09982
"Eucalyptus camaldulensis",144.0511,-38.11584
"Eucalyptus camaldulensis",145.34889,-36.54528
"Eucalyptus camaldulensis",144.06333,-37.115
"Eucalyptus camaldulensis",145.22806,-36.68614
"Eucalyptus camaldulensis",145.169,-38.095
"Eucalyptus camaldulensis",144.07,-37.55333
"Eucalyptus camaldulensis",143.29203,-37.83126
"Eucalyptus camaldulensis",143.68183,-37.95575
"Eucalyptus camaldulensis",145.68709,-36.68256
"Eucalyptus camaldulensis",145.03857,-36.73072
"Eucalyptus camaldulensis",143.00353,-36.88833
"Eucalyptus camaldulensis",144.94765,-37.58299
"Eucalyptus camaldulensis",145.50722,-35.83889
"Eucalyptus camaldulensis",144.79642,-37.63584
"Eucalyptus camaldulensis",142.35335,-37.64467
"Eucalyptus camaldulensis",145.46607,-36.0791
"Eucalyptus camaldulensis",146.5249,-36.44159
"Eucalyptus camaldulensis",141.24947,-37.36977
"Eucalyptus camaldulensis",144.17373,-37.98542
"Eucalyptus camaldulensis",142.24361,-37.23972
"Eucalyptus camaldulensis",144.95079,-37.58094
"Eucalyptus camaldulensis",145.22306,-36.33528
"Eucalyptus camaldulensis",144.24889,-35.77
"Eucalyptus camaldulensis",145.32062,-36.25133
"Eucalyptus camaldulensis",142.22796,-34.20739
"Eucalyptus camaldulensis",144.09167,-36.98611
"Eucalyptus camaldulensis",145.66812,-36.74962
"Eucalyptus camaldulensis",145.11667,-36.39944
"Eucalyptus camaldulensis",147.0318,-38.0907
"Eucalyptus camaldulensis",142.31141,-37.66076
"Eucalyptus camaldulensis",143.45407,-37.10601
"Eucalyptus camaldulensis",142.40472,-35.72377
"Eucalyptus camaldulensis",145.31556,-36.52472
"Eucalyptus camaldulensis",144.90835,-37.66439
"Eucalyptus camaldulensis",144.38136,-37.67911
"Eucalyptus camaldulensis",142.2534,-37.2277
"Eucalyptus camaldulensis",141.04255,-36.70052
"Eucalyptus camaldulensis",143.15139,-34.71222
"Eucalyptus camaldulensis",145.01039,-37.79096
"Eucalyptus camaldulensis",141.37536,-37.16598
"Eucalyptus camaldulensis",143.38625,-37.75397
"Eucalyptus camaldulensis",143.40285,-37.79598
"Eucalyptus camaldulensis",143.41284,-36.96331
"Eucalyptus camaldulensis",142.41703,-34.61137
"Eucalyptus camaldulensis",143.41556,-35.19556
"Eucalyptus camaldulensis",143.15194,-34.71361
"Eucalyptus camaldulensis",147.93333,-33.98333
"Eucalyptus camaldulensis",147.16667,-20.65
"Eucalyptus camaldulensis",143.00412,-37.30601
"Eucalyptus camaldulensis",144.95278,-37.59667
"Eucalyptus camaldulensis",145.09372,-37.6371
"Eucalyptus camaldulensis",143.4025,-37.73891
"Eucalyptus camaldulensis",144.20547,-36.74263
"Eucalyptus camaldulensis",142.45879,-34.7798
"Eucalyptus camaldulensis",144.38978,-38.01976
"Eucalyptus camaldulensis",142.87291,-34.6741
"Eucalyptus camaldulensis",142.39884,-34.74965
"Eucalyptus camaldulensis",145.37244,-36.54886
"Eucalyptus camaldulensis",143.23615,-37.40058
"Eucalyptus camaldulensis",144.95472,-37.70167
"Eucalyptus camaldulensis",143.43004,-37.72059
"Eucalyptus camaldulensis",145.07083,-37.56944
"Eucalyptus camaldulensis",145.555,-35.81889
"Eucalyptus camaldulensis",144.2152,-35.73997
"Eucalyptus camaldulensis",143.10929,-36.91196
"Eucalyptus camaldulensis",145.09306,-37.80944
"Eucalyptus camaldulensis",144.12383,-38.0658
"Eucalyptus camaldulensis",144.26913,-38.08872
"Eucalyptus camaldulensis",141.54484,-37.69117
"Eucalyptus camaldulensis",145.14722,-37.98333
"Eucalyptus camaldulensis",145.75417,-36.66583
"Eucalyptus camaldulensis",146.93222,-36.09556
"Eucalyptus camaldulensis",141.59727,-36.75466
"Eucalyptus camaldulensis",141.76225,-37.14703
"Eucalyptus camaldulensis",144.12809,-37.89834
"Eucalyptus camaldulensis",145.03556,-37.70889
"Eucalyptus camaldulensis",146.7013,-38.16514
"Eucalyptus camaldulensis",141.17908,-36.69611
"Eucalyptus camaldulensis",143.49416,-36.82498
"Eucalyptus camaldulensis",142.34861,-34.7525
"Eucalyptus camaldulensis",144.88325,-37.56283
"Eucalyptus camaldulensis",141.46661,-36.80453
"Eucalyptus camaldulensis",145.22759,-36.68651
